"1540";"Envy-Free Cake-Cutting in Two Dimensions.";"2015";"Erel Segal-Halevi|Avinatan Hassidim|Yonatan Aumann";"11";"2016-08-29 05:01:11";"Envy-Free Cake-Cutting in Two Dimensions. E Segal-Halevi, A Hassidim, Y Aumann - AAAI, 2015 - pdfs.semanticscholar.org. ... For the case that the original cake is the unbounded plane, we present a protocol for envy free  division with three agents that guarantees each ... utility of at least 1/3-rd of the value of the entire  cake.2 This protocol is clearly existen- tially optimal, as 1/n is the best possible fraction .."
"1541";"Automatic Topic Discovery for Multi-Object Tracking.";"2015";"Wenhan Luo|Bj&ouml;rn Stenger|Xiaowei Zhao|Tae-Kyun Kim";"0";"2016-06-18 14:28:11";"Automatic Topic Discovery for Multi-Object Tracking. W Luo, B Stenger, X Zhao, TK Kim - AAAI, 2015 - iis.ee.imperial.ac.uk. Abstract This paper proposes a new approach to multi-object tracking by semantic topic  discovery. We dynamically cluster frame-by-frame detections and treat objects as topics,  allowing the application of the Dirichlet Process Mixture Model (DPMM). The tracking  .."
"1542";"Extracting Bounded-Level Modules from Deductive RDF Triplestores.";"2015";"Marie-Christine Rousset|Federico Ulliana";"2";"2016-06-18 14:35:33";"Extracting Bounded-level Modules from Deductive RDF Triplestores. MC Rousset, F Ulliana - AAAI'15: 29th Conference on Artificial , 2015 - hal-lirmm.ccsd.cnrs.fr. We present a novel semantics for extracting bounded-level modules from RDF ontologies  and databases augmented with safe inference rules, a la Datalog. Dealing with a recursive  rule language poses challenging issues for defining the module semantics, and also  .."
"1543";"Variable-Deletion Backdoors to Planning.";"2015";"Martin Kronegger|Sebastian Ordyniak|Andreas Pfandler";"1";"2016-09-05 08:41:10";"Variable-Deletion Backdoors to Planning. M Kronegger, S Ordyniak, A Pfandler - AAAI, 2015 - dbai.tuwien.ac.at. Abstract Backdoors are a powerful tool to obtain efficient algorithms for hard problems.  Recently, two new notions of backdoors to planning were introduced. However, for one of  the new notions (ie, variable-deletion) only hardness results are known so far. In this work  .."
"1544";"Named Entity Recognition in Travel-Related Search Queries.";"2015";"Brooke Cowan|Sven Zethelius|Brittany Luk|Teodora Baras|Prachi Ukarde|Daodao Zhang";"1";"2016-09-05 08:42:32";"Named Entity Recognition in Travel-Related Search Queries. B Cowan, S Zethelius, B Luk, T Baras, P Ukarde -  , 2015 - pdfs.semanticscholar.org. Abstract This paper addresses the problem of named entity recognition (NER) in travel- related search queries. NER is an important step toward a richer understanding of user- generated inputs in information retrieval systems. NER in queries is challenging due to  .."
"1545";"Reward Shaping for Model-Based Bayesian Reinforcement Learning.";"2015";"Hyeoneun Kim|Woosang Lim|Kanghoon Lee|Yung-Kyun Noh|Kee-Eung Kim";"0";"2016-06-18 14:28:31";"Reward Shaping for Model-Based Bayesian Reinforcement Learning. H Kim, W Lim, K Lee, YK Noh, KE Kim - AAAI, 2015 - ailab.kaist.ac.kr. Abstract Bayesian reinforcement learning (BRL) provides a formal framework for optimal  exploration-exploitation tradeoff in reinforcement learning. Unfortunately, it is generally  intractable to find the Bayes-optimal behavior except for restricted cases. As a  .."
"1546";"A Mechanism Design Approach to Measure Awareness.";"2015";"Diodato Ferraioli|Carmine Ventre|Gabor Aranyi";"0";"2016-06-18 14:28:51";"A Mechanism Design Approach to Measure Awareness. D Ferraioli, C Ventre, G Aranyi - AAAI, 2015 - di.unisa.it. Abstract In this paper, we study protocols that allow to discern conscious and unconscious  decisions of human beings; ie, protocols that measure awareness. Consciousness is a  central research theme in Neuroscience and AI, which remains, to date, an obscure  .."
"1547";"Preference Planning for Markov Decision Processes.";"2015";"Meilun Li|Zhikun She|Andrea Turrini|Lijun Zhang 0001";"1";"2016-09-05 07:34:53";"Preference Planning for Markov Decision Processes. M Li, Z She, A Turrini, L Zhang - AAAI, 2015 - iscasmc.ios.ac.cn. Abstract The classical planning problem can be enriched with quantitative and qualitative  user-defined preferences on how the system behaves on achieving the goal. In this paper,  we propose the probabilistic preference planning problem for Markov decision processes,  .."
"1548";"Efficient Active Learning of Halfspaces via Query Synthesis.";"2015";"Ibrahim M. Alabdulmohsin|Xin Gao|Xiangliang Zhang";"3";"2016-06-18 14:30:01";"Efficient Active Learning of Halfspaces via Query Synthesis. IM Alabdulmohsin, X Gao, X Zhang - AAAI, 2015 - pdfs.semanticscholar.org. Abstract Active learning is a subfield of machine learning that has been successfully used in  many applications including text classification and bioinformatics. One of the fundamental  branches of active learning is query synthesis, where the learning agent constructs  .."
"1549";"Speech Adaptation in Extended Ambient Intelligence Environments.";"2015";"Bonnie J. Dorr|Lucian Galescu|Ian E. Perera|Kristy Hollingshead-Seitz|David Atkinson|Micah Clark|William Clancey|Yorick Wilks|Eric Fosler-Lussier";"0";"2016-06-18 14:29:11";"Speech Adaptation in Extended Ambient Intelligence Environments. BJ Dorr, L Galescu, I Perera, K Hollingshead-Seitz - AAAI, 2015 - researchgate.net. Abstract This Blue Sky presentation focuses on a major shift toward a notion of âambient  intelligenceâ that transcends general applications targeted at the general population. The  focus is on highly personalized agents that accommodate individual differences and  .."
"1550";"R1SVM: A Randomised Nonlinear Approach to Large-Scale Anomaly Detection.";"2015";"Sarah M. Erfani|Mahsa Baktashmotlagh|Sutharshan Rajasegarar|Shanika Karunasekera|Christopher Leckie";"4";"2016-09-05 07:09:54";"R1SVM: a randomised nonlinear approach to large-scale anomaly detection. S Erfani, M Baktashmotlagh, S Rajasegarar - 2015 - eprints.qut.edu.au. The problem of unsupervised anomaly detection arises in a wide variety of practical  applications. While one-class support vector machines have demonstrated their  effectiveness as an anomaly detection technique, their ability to model large datasets is  .."
"1551";"A Probabilistic Covariate Shift Assumption for Domain Adaptation.";"2015";"Tameem Adel|Alexander Wong";"1";"2016-09-05 05:30:10";"A Probabilistic Covariate Shift Assumption for Domain Adaptation. T Adel, A Wong - AAAI, 2015 - pdfs.semanticscholar.org. Abstract The aim of domain adaptation algorithms is to establish a learner, trained on  labeled data from a source domain, that can classify samples from a target domain, in which  few or no labeled data are available for training. Covariate shift, a primary assumption in  .."
"1552";"Transaction Costs-Aware Portfolio Optimization via Fast Lowner-John Ellipsoid Approximation.";"2015";"Weiwei Shen|Jun Wang";"6";"2016-09-05 07:41:12";"Transaction Costs-Aware Portfolio Optimization via Fast Lowner-John Ellipsoid Approximation. W Shen, J Wang - AAAI, 2015 - pdfs.semanticscholar.org. Abstract Merton's portfolio optimization problem in the presence of transaction costs for  multiple assets has been an important and challenging problem in both theory and practice.  Most existing work suffers from curse of dimensionality and encounters with the difficulty of  .."
"1553";"Hedonic Coalition Formation in Networks.";"2015";"Martin Hoefer|Daniel Vaz|Lisa Wagner";"6";"2016-06-18 14:29:21";"Hedonic Coalition Formation in Networks. M Hoefer, D Vaz, L Wagner - AAAI, 2015 - people.mpi-inf.mpg.de. Abstract Coalition formation is a fundamental problem in the organization of many multi- agent systems. In large populations, the formation of coalitions is often restricted by  structural visibility and locality constraints under which agents can reorganize. We capture  .."
"1554";"Extracting Verb Expressions Implying Negative Opinions.";"2015";"Huayi Li|Arjun Mukherjee|Jianfeng Si|Bing Liu 0001";"3";"2016-06-18 14:29:01";"Extracting Verb Expressions Implying Negative Opinions. H Li, A Mukherjee, J Si, B Liu - AAAI, 2015 - researchgate.net. Abstract Identifying aspect-based opinions has been studied extensively in recent years.  However, existing work primarily focused on adjective, adverb, and noun expressions.  Clearly, verb expressions can imply opinions too. We found that in many domains verb  .."
"1555";"Generalized Singular Value Thresholding.";"2015";"Canyi Lu|Changbo Zhu|Chunyan Xu|Shuicheng Yan|Zhouchen Lin";"19";"2016-09-05 06:53:46";"Generalized singular value thresholding. C Lu, C Zhu, C Xu, S Yan, Z Lin - arXiv preprint arXiv:1412.2231, 2014 - arxiv.org. Introduction The sparse and low rank structures have received much at- tention in recent   years. There have been many applications which exploit these two structures, such as face recognition   (Wright et al. 2009), subspace clustering (Cheng et al. 2010; Liu et al. 2013b) and  .."
"1556";"What's Hot in the SAT and ASP Competitions.";"2015";"Marijn Heule|Torsten Schaub";"2";"2016-06-18 14:28:51";"What's Hot in the SAT and ASP Competitions. M Heule, T Schaub - AAAI, 2015 - cs.utexas.edu. Abstract During the Vienna Summer of Logic, the first FLoC Olympic Games were organized,  bringing together a dozen competitions related to logic. Here we present the highlights of the  Satisfiability (SAT) and Answer Set Programming (ASP) competitions"
"1557";"Content-Aware Point of Interest Recommendation on Location-Based Social Networks.";"2015";"Huiji Gao|Jiliang Tang|Xia Hu|Huan Liu";"43";"2016-09-05 04:51:00";"Content-Aware Point of Interest Recommendation on Location-Based Social Networks. H Gao, J Tang, X Hu, H Liu - AAAI, 2015 - Citeseer. Abstract The rapid urban expansion has greatly extended the physical boundary of users'  living area and developed a large number of POIs (points of interest). POI recommendation  is a task that facilitates users' urban exploration and helps them filter uninteresting POIs for  .."
"1558";"A Complexity Approach for Core-Selecting Exchange with Multiple Indivisible Goods under Lexicographic Preferences.";"2015";"Etsushi Fujita|Julien Lesca|Akihisa Sonoda|Taiki Todo|Makoto Yokoo";"6";"2016-09-05 06:19:39";"A Complexity Approach for Core-Selecting Exchange with Multiple Indivisible Goods under Lexicographic Preferences. E Fujita, J Lesca, A Sonoda, T Todo, M Yokoo - AAAI, 2015 - pdfs.semanticscholar.org. Abstract Core-selection is a crucial property of social choice functions, or rules, in social  choice literature. It is also desirable to address the incentive of agents to cheat by  misreporting their preferences. This paper investigates an exchange problem where each  .."
"1559";"Content-Based Collaborative Filtering for News Topic Recommendation.";"2015";"Zhongqi Lu|Zhicheng Dou|Jianxun Lian|Xing Xie|Qiang Yang 0001";"8";"2016-06-18 14:29:41";"Content-Based Collaborative Filtering for News Topic Recommendation. Z Lu, Z Dou, J Lian, X Xie, Q Yang - AAAI, 2015 - ihome.ust.hk. Abstract News recommendation has become a big attraction with which major Web search  portals retain their users. Contentbased Filtering and Collaborative Filtering are two effective  methods, each serving a specific recommendation scenario. The Content-based Filtering  .."
"1560";"Best-Response Planning of Thermostatically Controlled Loads under Power Constraints.";"2015";"Frits de Nijs|Matthijs T. J. Spaan|Mathijs de Weerdt";"2";"2016-06-18 14:29:01";"Best-Response Planning of Thermostatically Controlled Loads under Power Constraints. F de Nijs, MTJ Spaan, M de Weerdt - AAAI, 2015 - rsm.nl. Abstract Renewable power sources such as wind and solar are inflexible in their energy  production, which requires demand to rapidly follow supply to maintain an energy balance.  Promising controllable demands are heat buffers that use electricity to maintain a  .."
"1561";"Compress and Control.";"2015";"Joel Veness|Marc G. Bellemare|Marcus Hutter|Alvin Chua|Guillaume Desjardins";"5";"2016-09-05 05:22:40";"Compress and control. J Veness, MG Bellemare, M Hutter, A Chua - arXiv preprint arXiv: , 2014 - arxiv.org. Abstract: This paper describes a new information-theoretic policy evaluation technique for  reinforcement learning. This technique converts any compression or density model into a  corresponding estimate of value. Under appropriate stationarity and ergodicity conditions,  .."
"1562";"Massively Parallel A* Search on a GPU.";"2015";"Yichao Zhou|Jianyang Zeng";"2";"2016-06-18 14:29:31";"Massively Parallel A* Search on a GPU. Y Zhou, J Zeng - AAAI, 2015 - iiis.tsinghua.edu.cn. Abstract A* search is a fundamental topic in artificial intelligence. Recently, the general  purpose computation on graphics processing units (GPGPU) has been widely used to  accelerate numerous computational tasks. In this paper, we propose the first parallel  .."
"1563";"Providing Arguments in Discussions Based on the Prediction of Human Argumentative Behavior.";"2015";"Ariel Rosenfeld|Sarit Kraus";"18";"2016-09-05 04:55:12";"Providing Arguments in Discussions Based on the Prediction of Human Argumentative Behavior. A Rosenfeld, S Kraus - AAAI, 2015 - u.cs.biu.ac.il. Abstract Argumentative discussion is a highly demanding task. In order to help people in  such situations, this paper provides an innovative methodology for developing an agent that  can support people in argumentative discussions by proposing possible arguments to  .."
"1564";"Process Diagnosis System (PDS) - A 30 Year History.";"2015";"Edward D. Thompson|Ethan Frolich|James C. Bellows|Benjamin E. Bassford|Edward J. Skiko|Mark S. Fox";"0";"2016-09-05 08:27:45";"Process Diagnosis System (PDS)-A 30 Year History. ED Thompson, E Frolich, JC Bellows, BE Bassford -  , 2015 - pdfs.semanticscholar.org. Abstract PDS (Process Diagnosis System) is an expert system shell developed in the early  1980's. It could handle thousands of sensor inputs and produce thousands of diagnostic  messages with confidence factors based on complex logic designed to mimic the thinking  .."
"1565";"Local Context Sparse Coding.";"2015";"Seungyeon Kim|Joonseok Lee|Guy Lebanon|Haesun Park";"1";"2016-06-18 14:28:51";"Local Context Sparse Coding. S Kim, J Lee, G Lebanon, H Park - AAAI, 2015 - cc.gatech.edu. Abstract The n-gram model has been widely used to capture the local ordering of words, yet  its exploding feature space often causes an estimation issue. This paper presents local  context sparse coding (LCSC), a non-probabilistic topic model that effectively handles  .."
"1566";"Truthful Mechanisms without Money for Non-Utilitarian Heterogeneous Facility Location.";"2015";"Paolo Serafino|Carmine Ventre";"5";"2016-09-05 09:00:41";"Truthful Mechanisms without Money for Non-Utilitarian Heterogeneous Facility Location. P Serafino, C Ventre - AAAI, 2015 - researchgate.net. Abstract In this paper, we consider the facility location problem under a novel model recently  proposed in the literature, which combines the no-money constraint (ie the impossibility to  employ monetary transfers between the mechanism and the agents) with the presence of  .."
"1567";"Multivariate Conditional Anomaly Detection and Its Clinical Application.";"2015";"Charmgil Hong|Milos Hauskrecht";"1";"2016-06-18 14:31:01";"Multivariate Conditional Anomaly Detection and Its Clinical Application. C Hong, M Hauskrecht - AAAI, 2015 - people.cs.pitt.edu. Background and Goals We humans are prone to error. Despite startling advances in   medicine, the occurrence of medical errors remains a persistent and critical problem. Although   various computer- aided monitoring devices support medical practices to pre- vent errors,  .."
"1568";"Some Fixed Parameter Tractability Results for Planning with Non-Acyclic Domain-Transition Graphs.";"2015";"Christer B&auml;ckstr&ouml;m";"0";"2016-06-18 14:28:21";"Some Fixed Parameter Tractability Results for Planning with Non-Acyclic Domain-Transition Graphs. C BÃ¤ckstrÃ¶m - AAAI, 2015 - ida.liu.se. Abstract BÃ¤ckstrÃ¶m studied the parameterised complexity of planning when the domain- transition graphs (DTGs) are acyclic. He used the parameters d (domain size), k (number of  paths in the DTGs) and w (treewidth of the causal graph), and showed that planning is  .."
"1569";"Topic Segmentation with an Ordering-Based Topic Model.";"2015";"Lan Du|John K. Pate|Mark Johnson";"0";"2012-12-31 23:00:00";""
"1570";"Incorporating Assortativity and Degree Dependence into Scalable Network Models.";"2015";"Stephen Mussmann|John Moore|Joseph John Pfeiffer III|Jennifer Neville";"1";"2016-06-18 14:29:21";"Incorporating Assortativity and Degree Dependence into Scalable Network Models. S Mussmann, J Moore, JJ Pfeiffer III, J Neville - AAAI, 2015 - cs.purdue.edu. Abstract Due to the recent availability of large complex networks, considerable analysis has  focused on understanding and characterizing the properties of these networks. Scalable  generative graph models focus on modeling distributions of graphs that match real world  .."
"1571";"A Nonparametric Online Model for Air Quality Prediction.";"2015";"Vitor Campanholo Guizilini|Fabio Tozeto Ramos";"1";"2016-06-18 14:28:21";"A Nonparametric Online Model for Air Quality Prediction. VC Guizilini, FT Ramos - AAAI, 2015 - www-personal.acfr.usyd.edu.au. Abstract We introduce a novel method for the continuous online prediction of particulate  matter in the air (more specifically, PM10 and PM2. 5) given sparse sensor information. A  nonparametric model is developed using Gaussian Processes, which eschews the need  .."
"1572";"Chance-Constrained Scheduling via Conflict-Directed Risk Allocation.";"2015";"Andrew J. Wang|Brian C. Williams";"3";"2016-09-05 07:23:42";"Chance-constrained scheduling via conflict-directed risk allocation. AJ Wang, BC Williams - 2015 - dspace.mit.edu. Temporal uncertainty in large-scale logistics forces one to trade off between lost efficiency  through built-in slack and costly replanning when deadlines are missed. Due to the difficulty  of reasoning about such likelihoods and consequences, a computational framework is  .."
"1573";"Sub-Merge: Diving Down to the Attribute-Value Level in Statistical Schema Matching.";"2015";"Zhe Lim|Benjamin I. P. Rubinstein";"0";"2016-09-05 05:41:57";"Sub-Merge: Diving Down to the Attribute-Value Level in Statistical Schema Matching. Z Lim, BIP Rubinstein - AAAI, 2015 - pdfs.semanticscholar.org. Abstract Matching and merging data from conflicting sources is the bread and butter of data  integration, which drives search verticals, e-commerce comparison sites and cyber  intelligence. Schema matching lifts data integrationâtraditionally focused on well- .."
"1574";"Value of Information Based on Decision Robustness.";"2015";"Suming Jeremiah Chen|Arthur Choi|Adnan Darwiche";"2";"2016-09-05 07:53:32";"Value of Information Based on Decision Robustness. SJ Chen, A Choi, A Darwiche - AAAI, 2015 - pdfs.semanticscholar.org. Abstract There are many criteria for measuring the value of information (VOI), each based on  a different principle that is usually suitable for specific applications. We propose a new  criterion for measuring the value of information, which values information that leads to  .."
"1575";"Representation Discovery for MDPs Using Bisimulation Metrics.";"2015";"Sherry Shanshan Ruan|Gheorghe Comanici|Prakash Panangaden|Doina Precup";"1";"2016-09-05 08:18:12";"Representation Discovery for MDPs Using Bisimulation Metrics. SS Ruan, G Comanici, P Panangaden, D Precup - AAAI, 2015 - cs.mcgill.ca. Abstract We provide a novel, flexible, iterative refinement algorithm to automatically  construct an approximate statespace representation for Markov Decision Processes (MDPs).  Our approach leverages bisimulation metrics, which have been used in prior work to  .."
"1576";"Real-Time Symbolic Dynamic Programming.";"2015";"Luis Gustavo Rocha Vianna|Leliane N. de Barros|Scott Sanner";"0";"2012-12-31 23:00:00";""
"1577";"Initializing Bayesian Hyperparameter Optimization via Meta-Learning.";"2015";"Matthias Feurer|Jost Tobias Springenberg|Frank Hutter";"27";"2016-09-05 04:52:25";"Initializing Bayesian Hyperparameter Optimization via Meta-Learning. M Feurer, JT Springenberg, F Hutter - AAAI, 2015 - pdfs.semanticscholar.org. Abstract Model selection and hyperparameter optimization is crucial in applying machine  learning to a novel dataset. Recently, a subcommunity of machine learning has focused on  solving this problem with Sequential Model-based Bayesian Optimization (SMBO),  .."
"1578";"Proximal Operators for Multi-Agent Path Planning.";"2015";"Jos&eacute; Bento|Nate Derbinsky|Charles Mathy|Jonathan S. Yedidia";"1";"2016-06-18 14:30:21";"Proximal Operators for Multi-Agent Path Planning. J Bento, N Derbinsky, C Mathy, JS Yedidia - AAAI, 2015 - aaai.org. Abstract We address the problem of planning collision-free paths for multiple agents using  optimization methods known as proximal algorithms. Recently this approach was explored  in Bento et al.(2013), which demonstrated its ease of parallelization and decentralization,  .."
"1579";"Steering Evolution Strategically: Computational Game Theory and Opponent Exploitation for Treatment Planning, Drug Design, and Synthetic Biology.";"2015";"Tuomas Sandholm";"5";"2016-06-18 14:42:31";"Steering evolution strategically: Computational game theory and opponent exploitation for treatment planning, drug design, and synthetic biology. T Sandholm - 2015 - Citeseer. Abstract Living organisms adapt to challenges through evo-lution and adaptation. This has  proven to be a key difficulty in developing therapies, since the organ-isms develop  resistance. I propose the wild idea of steering evolution/adaptation strategicallyâusing  .."
"1580";"An SVD and Derivative Kernel Approach to Learning from Geometric Data.";"2015";"Eric Wong|J. Zico Kolter";"0";"2016-06-18 14:30:01";"An SVD and Derivative Kernel Approach to Learning from Geometric Data. E Wong, JZ Kolter - AAAI, 2015 - zicokolter.com. Abstract Motivated by problems such as molecular energy prediction, we derive an  (improper) kernel between geometric inputs, that is able to capture the relevant rotational  and translation invariances in geometric data. Since many physical simulations based  .."
"1581";"On Manipulablity of Random Serial Dictatorship in Sequential Matching with Dynamic Preferences.";"2015";"Hadi Hosseini|Kate Larson|Robin Cohen";"1";"2016-09-05 08:54:53";"On Manipulablity of Random Serial Dictatorship in Sequential Matching with Dynamic Preferences. H Hosseini, K Larson, R Cohen - AAAI, 2015 - pdfs.semanticscholar.org. Abstract We consider the problem of repeatedly matching a set of alternatives to a set of  agents in the absence of monetary transfer. We propose a generic framework for evaluating  sequential matching mechanisms with dynamic preferences, and show that unlike single- .."
"1582";"Maximin Separation Probability Clustering.";"2015";"Gao Huang|Jianwen Zhang|Shiji Song|Zheng Chen";"2";"2016-06-18 14:29:41";"Maximin Separation Probability Clustering. G Huang, J Zhang, S Song, Z Chen - AAAI, 2015 - researchgate.net. Abstract This paper proposes a new approach for discriminative clustering. The intuition is,  for a good clustering, one should be able to learn a classifier from the clustering labels with  high generalization accuracy. Thus we define a novel metric to evaluate the quality of a  .."
"1583";"Active Learning by Learning.";"2015";"Wei-Ning Hsu|Hsuan-Tien Lin";"1";"2016-06-18 14:29:51";"Active Learning by Learning. WN Hsu, HT Lin - AAAI, 2015 - csie.ntu.edu.tw. Abstract Pool-based active learning is an important technique that helps reduce labeling  efforts within a pool of unlabeled instances. Currently, most pool-based active learning  strategies are constructed based on some human-designed philosophy; that is, they  .."
"1584";"Chinese Common Noun Phrase Resolution: An Unsupervised Probabilistic Model Rivaling Supervised Resolvers.";"2015";"Chen Chen|Vincent Ng";"0";"2016-06-18 14:28:21";"Chinese Common Noun Phrase Resolution: An Unsupervised Probabilistic Model Rivaling Supervised Resolvers. C Chen, V Ng - AAAI, 2015 - hlt.utdallas.edu. Page 1. 1 Chinese Common Noun Phrase Resolution: An Unsupervised Probabilistic Model  Rivaling Supervised Resolvers Chen Chen and Vincent Ng Human Language Technology  Research Institute University of Texas at Dallas Page 2. 2 .."
"1585";"BDDs Strike Back (in AI Planning).";"2015";"Stefan Edelkamp|Peter Kissmann|&Aacute;lvaro Torralba";"1";"2016-06-18 14:28:31";"BDDs Strike Back (in AI Planning). S Edelkamp, P Kissmann, A Torralba - AAAI, 2015 - fai.cs.uni-saarland.de. Abstract The cost-optimal track of the international planning competition in 2014 has seen  an unexpected outcome. Different to the precursing competition in 2011, where explicit-state  heuristic search planning scored best, advances in the state-set exploration with BDDs  .."
"1586";"Improving Approximate Value Iteration with Complex Returns by Bounding.";"2015";"Robert William Wright|Xingye Qiao|Steven Loscalzo|Lei Yu";"0";"2016-09-05 08:51:38";"Improving Approximate Value Iteration with Complex Returns by Bounding. RW Wright, X Qiao, S Loscalzo, L Yu - AAAI, 2015 - pdfs.semanticscholar.org. Abstract Approximate value iteration (AVI) is a widely used technique in reinforcement  learning. Most AVI methods do not take full advantage of the sequential relationship  between samples within a trajectory in deriving value estimates, due to the challenges in  .."
"1587";"Audit Games with Multiple Defender Resources.";"2015";"Jeremiah Blocki|Nicolas Christin|Anupam Datta|Ariel D. Procaccia|Arunesh Sinha";"8";"2016-09-05 07:16:27";"Audit games with multiple defender resources. J Blocki, N Christin, A Datta, A Procaccia - arXiv preprint arXiv: , 2014 - arxiv.org. Abstract: Modern organizations (eg, hospitals, social networks, government agencies) rely  heavily on audit to detect and punish insiders who inappropriately access and disclose  confidential information. Recent work on audit games models the strategic interaction  .."
"1588";"Inference Graphs: Combining Natural Deduction and Subsumption Inference in a Concurrent Reasoner.";"2015";"Daniel R. Schlegel|Stuart C. Shapiro";"0";"2016-06-18 14:30:01";"Inference Graphs: Combining Natural Deduction and Subsumption Inference in a Concurrent Reasoner. DR Schlegel, SC Shapiro - AAAI, 2015 - danielschlegel.org. Abstract There are very few reasoners which combine natural deduction and subsumption  reasoning, and there are none which do so while supporting concurrency. Inference Graphs  are a graph-based inference mechanism using an expressive first-order logic, capable of  .."
"1589";"Concurrent PAC RL.";"2015";"Zhaohan Guo|Emma Brunskill";"4";"2016-06-18 14:28:51";"Concurrent PAC RL. Z Guo, E Brunskill - AAAI, 2015 - cs.cmu.edu. Abstract In many real-world situations a decision maker may make decisions across many  separate reinforcement learning tasks in parallel, yet there has been very little work on  concurrent RL. Building on the efficient exploration RL literature, we introduce two new  .."
"1590";"Multi-tensor Completion with Common Structures.";"2015";"Chao Li|Qibin Zhao|Junhua Li|Andrzej Cichocki|Lili Guo";"2";"2016-09-05 06:30:09";"Multi-tensor completion with common structures. M Concatenation - 2015 - pdfs.semanticscholar.org. Abstract In multi-data learning, it is usually assumed that common latent factors exist among  multi-datasets, but it may lead to deteriorated performance when datasets are  heterogeneous and unbalanced. In this paper, we propose a novel common structure for  .."
"1591";"Variational Inference for Nonparametric Bayesian Quantile Regression.";"2015";"Sachinthaka Abeywardana|Fabio Ramos";"0";"2012-12-31 23:00:00";""
"1592";"Fast and Accurate Prediction of Sentence Specificity.";"2015";"Junyi Jessy Li|Ani Nenkova";"4";"2016-06-18 14:30:31";"Fast and Accurate Prediction of Sentence Specificity. JJ Li, A Nenkova - AAAI, 2015 - cis.upenn.edu. Abstract Recent studies have demonstrated that specificity is an important characterization  of texts potentially beneficial for a range of applications such as multi-document news  summarization and analysis of science journalism. The feasibility of automatically  .."
"1593";"Deep Representation Learning with Target Coding.";"2015";"Shuo Yang|Ping Luo|Chen Change Loy|Kenneth W. Shum|Xiaoou Tang";"5";"2016-06-18 14:30:51";"Deep Representation Learning with Target Coding. S Yang, P Luo, CC Loy, KW Shum, X Tang - AAAI, 2015 - personal.ie.cuhk.edu.hk. Abstract We consider the problem of learning deep representation when target labels are  available. In this paper, we show that there exists intrinsic relationship between target  coding and feature representation learning in deep networks. Specifically, we found that  .."
"1594";"An Agent-Based Model of the Emergence and Transmission of a Language System for the Expression of Logical Combinations.";"2015";"Josefina Sierra-Santib&aacute;&ntilde;ez";"1";"2016-06-18 14:34:21";"An agent-based model of the emergence and transmission of a language system for the expression of logical combinations. J Sierra SantibÃ¡Ã±ez - 2015 - upcommons.upc.edu. Abstract This paper presents an agent-based model of the emergence and transmission of a  language system for the expression of logical combinations of propositions. The model  assumes the agents have some cognitive capacities for invention, adoption, repair,  .."
"1595";"Surveyor: A System for Generating Coherent Survey Articles for Scientific Topics.";"2015";"Rahul Jha|Reed Coke|Dragomir R. Radev";"3";"2016-09-05 06:21:26";"Surveyor: A system for generating coherent survey articles for scientific topics. R Jha, R Coke, D Radev - Ann Arbor, 2015 - clair.si.umich.edu. Abstract We investigate the task of generating coherent survey articles for scientific topics.  We introduce an extractive summarization algorithm that combines a content model with a  discourse model to generate coherent and readable summaries of scientific topics using  .."
"1596";"Crowd Motion Monitoring with Thermodynamics-Inspired Feature.";"2015";"Xinfeng Zhang|Su Yang|Yuan Yan Tang|Weishan Zhang";"1";"2016-09-05 08:38:13";"Crowd Motion Monitoring with Thermodynamics-Inspired Feature. X Zhang, S Yang, YY Tang, W Zhang - AAAI, 2015 - pdfs.semanticscholar.org. Abstract Crowd motion in surveillance videos is comparable to heat motion of basic  particles. Inspired by that, we introduce Boltzmann Entropy to measure crowd motion in  optical flow field so as to detect abnormal collective behaviors. As a result, the collective  .."
"1597";"Surpassing Human-Level Face Verification Performance on LFW with GaussianFace.";"2015";"Chaochao Lu|Xiaoou Tang";"61";"2016-09-05 06:52:04";"Surpassing human-level face verification performance on LFW with GaussianFace. C Lu, X Tang - arXiv preprint arXiv:1404.3840, 2014 - arxiv.org. Abstract: Face verification remains a challenging problem in very complex conditions with  large variations such as pose, illumination, expression, and occlusions. This problem is  exacerbated when we rely unrealistically on a single training data source, which is often  .."
"1598";"Elementary School Science and Math Tests as a Driver for AI: Take the Aristo Challenge!";"2015";"Peter Clark";"20";"2016-09-05 04:55:22";"Elementary school science and math tests as a driver for AI: take the aristo challenge!. P Clark - AAAI, 2015 - ai2-website.s3.amazonaws.com. Abstract While there has been an explosion of impressive, datadriven AI applications in  recent years, machines still largely lack a deeper understanding of the world to answer  questions that go beyond information explicitly stated in text, and to explain and discuss  .."
"1599";"Lazier Than Lazy Greedy.";"2015";"Baharan Mirzasoleiman|Ashwinkumar Badanidiyuru|Amin Karbasi|Jan Vondr&aacute;k|Andreas Krause";"21";"2016-06-18 15:32:15";"Lazier than lazy greedy. B Mirzasoleiman, A Badanidiyuru, A Karbasi - arXiv preprint arXiv: , 2014 - arxiv.org. Abstract: Is it possible to maximize a monotone submodular function faster than the widely  used lazy greedy algorithm (also known as accelerated greedy), both in theory and  practice? In this paper, we develop the first linear-time algorithm for maximizing a general  .."
